company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
MILLENIUM,,,,,https://agoda.com,"Paris Expo Porte de Versailles, Paris, France",Paris,
MILLI & THE BELL – ATELIER H,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
MRC EVENT,,,,,https://lotexpo.com,"Paris Expo Porte de Versailles, Paris, France",Paris,
MYDLE,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
MYKARA STUDIO,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
NEUROWIDE,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
"NIGLOLAND, PARC D'ATTRACTIONS & HÔTELS****",,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
NOMAD'S,,,,,https://nomad-s.pro,"Paris Expo Porte de Versailles, Paris, France",Paris,
NONO BATTERIE,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
ODIHO,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
ODZO,,,,,https://odzo.fr,"Paris Expo Porte de Versailles, Paris, France",Paris,
OHAIO,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
OLIVERDY,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
OPTIMIZ GROUP,,,,,https://optimiz-group-evenementiel.fr,"Paris Expo Porte de Versailles, Paris, France",Paris,
OPTIONS,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
ORGANISETONSEMINAIRE.COM,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
OSCAR PRODUCTIONS,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
OUICYCLE,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
PARC DES PRINCES - CAMPUS PSG - ÉVÉNEMENTS BTOB,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
PARTY.RENT PARIS,,,,,https://party.rent,"Paris Expo Porte de Versailles, Paris, France",Paris,
PASSMAN,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
PECOQUET,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
PLANY,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
PLATEFORME EXPOSE,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
PLUO,,,,,https://lotexpo.com,"Paris Expo Porte de Versailles, Paris, France",Paris,
POP-UP DÉCO,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
PREZMAN,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
PRO-TENT FRANCE,,,,,,"Paris Expo Porte de Versailles, Paris, France",Paris,
