company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
IRISÉ PARIS,Stand H66,COMPOSEZ VOUS-MÊME VOTRE MOOD BOX ! La palette de maquillage anti-gaspillage et personnalisable composée de produits aux formules à la fois naturelles et professionnelles.,,,https://irise-paris.fr,,,
Isaac Ari Couturier Créateur,Stand Village de l'Artisanat - D21.88,"Une mode atypique, affranchie des codes et à la croisée des cultures. Des vêtements engagés, réalisés à partir de tissus issus de stocks dormants et/ou chinés. Des pièces uniques pour affirmer sa personnalité.",,,https://isaacari.fr,,,
ISOTTA PARFUMS BIOLOGIQUES,Stand i64bis,,,,https://isottaparfums.com,,,
Itinéraire BEE - Gelée Royale,Stand i59bis,,,,https://itinerairebee.fr,,,
JANE & CO,Stand G39,"Bienvenue dans l’univers de Jane & Co !!! Depuis 2021, nous avons décidé de mettre de la couleur et du Français dans vos garde-robes. Nos foulards sont réversibles avec un motif différent de chaque côté. Vous sortez avec un motif le matin et vous rentrez avec un autre le soir. Dans une démarche zéro déchet, nous récupérons les chutes des foulards pour créer des accessoires.",,,https://janeandco.fr,,,
JANE COUTURE,Stand P06,,,,https://janecouture.fr,,,
JANE JAQUIN,Stand Village de l'Artisanat - D21.124,,,,https://janejaquin.com,,,
JARDINS,Stand H87,"Nous avons créé Jardins pour proposer des apéritifs sans alcool aussi qualitatifs et élégants que les meilleurs spiritueux. Nous avons sélectionné les meilleurs ingrédients et travaillé avec des artisans passionnés pour créer des boissons gastronomiques dignes des plus grandes tables. Nous mettons un point d’honneur à proposer des boissons naturelles et saines : c’est pourquoi nos boissons sont bio et faibles en sucre. Nous proposons deux gammes : une gamme d'apéritif à mettre en base de cocktails, et notre gamme Bulles de Jardins, à boire telle quelle pour l'apéritif : une alternative élégante au champagne.",,,https://jardins.co,,,
JB ARTISAN CHOCOLATIER,Stand Village de l'Artisanat - D21.14,"Chez JB Artisan Chocolatier, nous imaginons et fabriquons dans notre atelier une large gamme de chocolats et de gourmandises artisanales faites maison (pas de revente) : bonbons de chocolat, ganaches, pralinés, caramels, tablettes, pâtes à tartiner, confiseries comme les pâtes de fruits, la guimauve et créations saisonnières. Nous sélectionnons avec exigence des matières premières de qualité, de préférence et si possible locales (miel, oeufs, beurre, lait, crème,..).",,,https://jbchocolatier.fr,,,
JCLSMIF - Les Prothésistes Dentaires Français,Stand J58,"Créé en 2020, Je Choisis Le Sourire Made in France est une association qui valorise la fabrication française des prothèses dentaires et le savoir-faire des prothésistes dentaires français. Couronne, bridge, appareil dentaire… derrière chaque prothèse se trouvent des femmes et des hommes qui conçoivent et fabriquent, en collaboration avec les chirurgiens-dentistes, des dispositifs médicaux sur mesure destinés aux patients. Pourtant, lorsque nous recevons une prothèse dentaire, nous ne savons pas toujours où elle a été fabriquée, par qui et dans quelles conditions. L'association Je Choisis Le Sourire Made in France souhaite remettre le patient au cœur de cette question et l’encourager à s’informer sur l’origine de sa prothèse auprès de son chirurgien-dentiste.",,,https://lesprothesistesdentairesfrancais.fr,,,
JEAN DUBOST,Stand P15,"Reconnue en France et à l'international pour son savoir-faire centenaire, la coutellerie Jean Dubost est également labellisée ""Engagée RSE niveau confirmé 2*"" par AFNOR certification pour son savoir-être, nous avons défini la raison d'être de Jean Dubost en trois points : - Fabriquer des couverts de table, des couteaux et ustensiles de cuisine en développant l’emploi sur notre territoire par une fabrication locale et raisonnée où l’humain est au cœur de notre action. - Pérenniser, développer et transmettre aux générations futures notre savoir-faire centenaire pour proposer des produits durables, accessibles et techniques qui facilitent les préparations culinaires et embellissent les tables au quotidien en France et à travers le monde. - Fabriquer et innover dans le respect de l’environnement et de ses ressources pour un monde responsable et durable favorisant l’économie circulaire.",,,https://jeandubost.fr,,,
JEANNETTE 1850,Stand F17,"C’est à Caen, en 1850 que naît la Biscuiterie Normande. Très vite, la biscuiterie se spécialise dans la fabrication de produits de luxe à base de matières premières de grande qualité venant de Normandie. La Biscuiterie sera très vite reconnue pour la qualité de ses produits et obtiendra de nombreuses récompenses dont la médaille d’argent lors de l’Exposition Universelle de Paris en 1900.",,,https://jeannette1850.com,,,
JESS JEANS,Stand i38,"Implanté dans le bocage, à Bressuire, berceau de la confection en Deux-Sèvres, L'atelier JESS JEANS utilise des tissus premium tissés dans les Vosges. Notre ligne de production est constituée de 40 machines automatisées et programmables de dernière génération. Elles garantissent des coutures qualitatives et robustes (utilisation habituelle de ces process en haute couture). Nos professionnels expérimentés assurent la fabrication de JEANS éthiques, durables et solidaires. Cet atelier porté par l'ADAPEI79 qui emploie des ouvriers en situation de handicap, renforce la valeur humaine de ces fabrications.",,,https://jess-jeans.fr,,,
JUIN FAIT LE LIN,Stand L43,"Juin fait le lin est l'atelier de tricotage et d'innovation dédié au lin et œuvrant pour une industrie textile vivante. Nous innovons en tricotant des matières naturelles et locales afin de réinventer une filière textile française empreinte d’humain, de beau, de sens. Nous avons créé notre marque vitrine de la maille de lin et nous proposons notre savoir-faire aux marques ainsi qu’aux tricoteurs souhaitant travailler avec ces matières vertueuses.",,,https://juinfaitlelin.fr,,,
JULIEMOON ACCESSOIRES,Stand Village de l'Artisanat - D21.156,"Le fameux col amovible, l’accessoire tendance pour apporter la dernière touche à une tenue féminine. Les foulards et snood tout doux et chauds pour chaque membre de la famille, pour un hiver élégant. Le cordon de téléphone indispensable pour conserver son smartphone sous la main avec style. Et toute une gamme d’accessoires textile à personnaliser !",,,https://juliemoon.fr,,,
Kafékap,Stand Village de l'Artisanat - D21.183,,,,https://kafekap.fr,,,
KELONIA,Stand Pavillon Ile de France,"🌼Une nouvelle expérience, des vêtements faits pour vous, co-crée avec vous, que vous garderez précieusement 💛 👉 Mon rêve est simple mais profond : aider les femmes de tous âges et de toutes morphologies à s'épanouir pleinement dans leur propre peau, à embrasser leur authenticité sans craindre le regard des autres, à choisir la joie et à oser la couleur dans leur vie quotidienne.🌈",,,https://kelonia-paris.fr,,,
Ker Mon Lémé,Stand Village de l'Artisanat - D21.118,,,,,,,
KEVAS,Stand Pavillon Ile de France,"KEVAS, Créateur d’Arrangés, vous présente ses préparations historiquement appelées « rhums arrangés ». KEVAS marie un rhum traditionnel français de l’Île de la Réunion avec des fruits et des épices soigneusement sélectionnés. Découvrez une gamme d’arrangés stables et équilibrés issue d’un savoir-faire 100% artisanal et naturel. Derrière chaque recette ce sont des mois, voire des années de tests pour vous garantir un arrangé unique !",,,https://kevas.fr,,,
KEYLA SPORTSWEAR,Stand Pavillon Ile de France,,,,https://keylasportswear.com,,,
KIPLAY VINTAGE,Stand G17,"Fondée il y a plus de 100 ans, Kiplay est aujourd'hui la référence de qualité et confort. Représentant le savoir-faire français ancestral, Kiplay Vintage allie la créativité à l’éthique dans ses gammes inspirées des collections d’antan. Produits dans l’atelier historique, ces vêtements durables sont confectionnés dans l’atelier Normand familial transmis de génération en génération depuis 1921. A l’occasion du MIF 2023, une nouvelle gamme de lin Normand ainsi que des jeans, vestes et gilets seront présentés sur le stand K27-L28. En exclusivité, vous aurez l’opportunité de visiter pour la toute première fois l’atelier de production en réalité virtuelle !",,,https://kiplayvintage.com,,,
KIS,Stand D76,,,,https://kis.fr,,,
KLAPOTIS,Stand i64,"Klapotis, savons artisanaux faits-main et accessoires éco-responsables zéro déchet. Forte de son savoir faire artisanal, Elodie confectionne avec soin dans son laboratoire une gamme de savons saponifiés à froid élaborés avec de belles huile végétales et matières premières de grande qualité issues de l'agriculture biologique qui apportent à la peau une douceur et une souplesse incomparables. Plongez dans l'univers Klapotis et découvrez les différents savons de soin aux noms évocateurs et aux parfums délicats, subtils et envoûtants : Pépé & mémé dans les orties, Vacances bretonnes, Délice de l'ourson, ... lesquels choisiriez-vous ? Allez à la rencontre de la pétillante Elodie et vous saurez tout sur la fabrication artisanale du savon saponifé à froid. Laissez-vous raconter ces histoires passionnantes qu'Elodie a à vous partager, vous repartirez conquis et incollables sur les secrets de fabrication du savon. Vous trouverez aussi des accessoires éco-responsables pour le bain et la maison. Avec Klapotis, vous allez repartir avec le sourire et la bonne humeur. Votre peau sera toute douce et vous serez ravis de découvrir des accessoires pratiques et éco-responsables qui feront le bonheur des petits comme des grands. Klapotis, votre salle de bain va faire des vagues.",,,https://elodie barikosky,,,
KOOJJI,Stand M74,"KOOJJI conçoit et fabrique des jeux de précision conviviaux, pensés pour être joués en famille ou entre amis, à la maison comme en extérieur. Inspirés de jeux emblématiques comme le palet, la pétanque ou encore le mölkky, nos jeux sont accessibles à tous, intergénérationnels et faciles à prendre en main. Nos produits se distinguent par leur qualité de fabrication et leur engagement : ils sont 100 % fabriqués en France, dans notre atelier à Montaigu en Vendée, à partir de chutes de cuir recyclées. Chaque jeu est assemblé avec soin, en collaboration avec des personnes en situation de handicap, participant ainsi à une production locale et inclusive. Nomades, robustes et esthétiques, les jeux KOOJJI se jouent partout et par tous les temps : sur une table, au sol, en intérieur comme en extérieur. Ils sont conçus pour créer des moments de partage simples, authentiques et durables. KOOJJI, c’est le plaisir du jeu, la précision du geste et la fierté du made in France, réunis dans un produit responsable et convivial.",,,https://koojji.com,,,
KOSO,Stand Village de l'Artisanat - D21.45,,,,https://koso.sumupstore.com,,,
KRYS,Stand H38-i39,"C’est une fierté ! Grâce à son site industriel et logistique implanté à Bazainville dans les Yvelines, KRYS GROUP est le seul groupement d’optique à fabriquer ses verres en France. En 2012 il devient le 1er et seul acteur du marché à obtenir la certification « Origine France Garantie » (OFG) pour ses verres correcteurs ophtalmiques, tout aussi engagés que de qualité et qui restent accessibles. Le savoir faire et l’engagement de KRYS GROUP dans le Made in France couvre toute la chaîne de valeur, puisque le groupe est l'un des tous premiers à obtenir en 2020 la certification « Service France Garanti » pour son service clients et son service consommateurs. Aujourd’hui ce sont 1,4 million de verres à haute valeur ajoutée produits à Bazainville et 400 000 verres « Origine France Garantie » supplémentaires par an dès 2024, qui permettent à KRYS GROUP de couvrir tous les besoins.",,,https://krys-group.com,,,
L'ABEILLE DE RÉ,Stand K81,"Installée sur l'île de Ré au sein du village artisanal de la commune de Loix près de La Rochelle, la miellerie L'Abeille de Ré est un lieu de gourmandises, de saveurs et de découvertes.",,,https://abeilledere.com,,,
L'ACCROCHE,Stand Pavillon Ile de France,"L'Accroche propose des accessoires vestimentaires singuliers pour femmes et hommes, faits au crochet et en pièce unique, ainsi que des bijoux en crochet. La marque évolué également en proposant une sélection de pièces vestimentaires upcyclées avec une touche de crochet.",,,,,,
L'ARRANGÉ FRANÇAIS,Stand M85,"L’Arrangé Français propose une gamme de rhums arrangés gourmands composée de produits d’exception, des arrangés légers en sucre et fruités conservant toutes les saveurs du rhum. Une proposition de goût puissant et savoureux. Une production familiale et artisanale avec une découpe des fruits et une mise en bouteille à la main.",,,https://larrangefrancais.fr,,,
L'ATELIER C,Stand J53,"Des parfums, bougies et soins parfumés, fabriqués artisanalement dans le Sud de la France. Formulés sans CMR ni colorants, rechargeables et éco-conçus.",,,https://latelierc.co,,,
L'Atelier d'Auriane,Stand Village de l'Artisanat - D21.144,,,,https://latelierdauriane.fr,,,
L'Atelier d'Ysabel,Stand Village de l'Artisanat - D21.207,"Chaque éventail est une création originale et est une pièce unique, entièrement confectionné à la main en France. Soies jacquard Haute Couture, soies peintes à la main, plumes, cuir, bois sélectionnés et autres matériaux d’exception se rencontrent pour donner naissance à des pièces élégantes et intemporelles. Chaque création est le fruit d’un travail minutieux où la précision, le sens du détail et la maîtrise du geste sont essentiels en utilisant les techniques ancestrales du 17ème. Ces savoir-faire sont inscrits à l’Inventaire national du Patrimoine culturel immatériel depuis 2020.",,,https://eventail-ysabel.com,,,
L'atelier de AD,Stand Village de l'Artisanat - D21.144,,,,https://latelier-de-ad-86.sumupstore.com,,,
L'ATELIER DE BÉBÉ,Stand L44,Doux et intemporels nos créations sont pensées avec soin et amour . Pour nous chaque bébé est unique et nous proposons des accompagnement personnalisé pour chaque client .,,,https://latelierdebebe.com,,,
L'Atelier de la Châtaigne,Stand J76-K75,"Depuis 1983, l’Atelier de la Châtaigne n’a cessé d’évoluer sans jamais perdre son savoir-faire artisanal. Nous faisons évoluer nos gammes pour vous proposer toujours plus de recettes à base de châtaignes et de marrons et sous différentes formes. Le limousin, le pays des châtaignes C’est naturellement que notre atelier s’est développé au cœur de ce territoire. Le Parc Naturel Périgord Limousin a reconnu notre savoir-faire et nous aide à promouvoir notre production clairement identifiée comme une ressource patrimoniale et identitaire de notre terroir en nous attribuant le label « valeur parc ».",,,https://atelierdelachataigne.com,,,
L'atelier de la Rosière,Stand Village de l'Artisanat - D21.148,,,,https://latelierdelarosiere.fr,,,
L'ATELIER DES ZIBOUX,Stand Pavillon Ile de France,"​""Ne jugez pas un livre à sa couverture... Mais à sa pochette !"" ​Voilà 15 ans que L’Atelier des Ziboux fait rayonner l'artisanat textile. Si mes aiguilles ont exploré bien des horizons au fil des années, j’ai choisi aujourd'hui de mettre tout mon savoir-faire au service d’une collection unique entièrement dédiée aux amoureux de la lecture : la collection ""Livrocho"". ​Ma passion ? Travailler et marier des textures nobles et variées — du coton au velours, en passant par le lin et le simili-cuir — pour façonner des écrins uniques. Ma véritable signature réside dans les motifs délicats et les phrases inspirantes que je viens y broder, donnant à chaque pièce une âme singulière. ​Pour que chaque roman trouve sa place, la gamme ""Livrocho"" se décline en format pochette ou couvre-livre, avec 4 tailles disponibles (2 pour vos livres de poche et 2 pour vos brochés). ​Pour cette 2ème édition consécutive au Salon du Made in France, je suis très heureuse de vous retrouver et de vous présenter ma grande nouveauté de l'année : le format couvre-livre enfin disponible pour vos livres brochés ! Venez choisir l'écrin qui protégera vos prochaines aventures littéraires.",,,https://latelierdesziboux.com,,,
L'Atelier du Bracelet Parisien,Stand N45,,,,https://abpconcept.paris,,,
L'atelier du cerf,Stand Village de l'Artisanat - D21.41,,,,https://latelierducerf.fr,,,
L'ATELIER INSOLITE,Stand E40,,,,https://latelier-insolite.fr,,,
L'Attellu Pieri,Stand Village de l'Artisanat - D21.67,,,,,,,
L'entropie,Stand Village de l'Artisanat - D21.181,,,,https://distillerie-entropie.fr,,,
L'OCRILLON,Stand G74,,,,https://locrillon.com,,,
L'ÉTUVERIE,Stand F86bis,"Nous sommes agriculteurs et produisons sur la ferme familiale des céréales, des légumineuses (pois chiches et lentilles) ainsi que de l’ail. La ferme est bio depuis bientôt 20 ans et notre production 100% bio également. Spécialisés dans la production d’ail noir, nous proposons une gamme de produits naturels aux normes de qualité élevées grâce à une matière première soigneusement sélectionnée. Notre ail est cultivé sur la ferme familiale et dans le Sud de la France selon un cahier des charges rigoureux. Nous sommes deux passionnés de terroir. Attachés à la culture de notre territoire, nous avons voulu mettre en valeur les produits issus de l’agriculture locale, trop souvent transformés loin des zones de production. Nos engagements environnementaux sont au cœur de notre développement. Depuis la création de l’entreprise en 2019, le plastique est proscrit de l’intégralité de nos emballages. Nos étiquettes sont en fibres de canne à sucre recyclées et nos cartons sont certifiés PEFC. Nous disposons d'une gamme de 11 produits à l’ail noir 100% Bio : tête entière, gousses pelées, pâte, miel, moutarde, houmous, caviar de lentilles, sel, infusions, extrait liquide, biscuits apéritifs et une bière. Le houmous et le caviar sont fabriqués avec le pois chiche et nos lentilles de la ferme et nous avons 25 ruches avec lesquelles nous produirons une partie de notre miel à l’ail noir bio.",,,https://letuverie.com,,,
LA 3EME DIMENSION,Stand Village de l'Artisanat - D21.34,"Vivez l'astronomie autrement ! La 3ème Dimension conçoit et fabrique des instruments d'astronomie par fabrication additive : des télescopes et lunettes pensés pour être compacts, faciles à utiliser et pédagogiques. La Lumi, sa lunette pédagogique s'assemble comme un jeu de construction pour comprendre son fonctionnement en la montant soi-même. Le Smallest et le Picco complètent la gamme avec des télescopes Newton légers et rapides à assembler, sans compromis sur la qualité optique. La démarche s'appuie sur le partage et la vulgarisation, une approche éco-responsable (choix des matières, réparation et recyclage des pièces optiques).",,,https://la3emedim.fr,,,
LA 8ÈME FOIS,Stand M43,,,,https://la8emefois.com,,,
LA BASTIDE DES ARÔMES,Stand H58,"Parfums de Grasse, Parfums d'ambiance, bougies parfumées 100 % de fabrication française artisanale dans nos ateliers",,,https://labastidedesaromes.com,,,
LA BOTTE GARDIANE,Stand J27,,,,https://labottegardiane.com,,,
LA BOUCLÉE,Stand O63,,,,https://labouclee.com,,,
LA BOUTIQUE DES SAUCISSONS,Stand i84,,,,https://laboutiquedessaucissons.fr,,,
LA CARTABLIÈRE,Stand J40,"La Cartablière est une entreprise française de cartables, sacs et accessoires en cuir Toute la fabrication est réalisée dans un atelier de maroquinerie à Graulhet, labellisé Entreprise du Patrimoine Vivant, qui met en avant l’excellence de la fabrication française. Une équipe de 15 artisans maroquiniers, minutieux, passionnés, au savoir-faire traditionnel donnent vie aux créations de La Cartablière. La touche finale est apportée par Sophie, fondatrice de la marque, dans son bureau de Lisle sur Tarn, qui se transforme en atelier au fil des commandes.",,,https://lacartabliere.fr,,,
LA CASA DES BOUGIES,Stand Q21,"Créée en 2023 et installée à Elven (Morbihan), La Casa des Bougies imagine et fabrique des bougies artisanales, coulées à la main avec soin. Nous utilisons exclusivement de la cire végétale et des parfums de Grasse, pour garantir une qualité optimale et une combustion saine.",,,https://lacasadesbougies.shop,,,
LA CASE À GOURDES,Stand Q25,Kits lampes en gourde calebasse : lampes à poser et suspension à faire soi-même.,,,https://casagourdes.com,,,
LA CAVALIÈRE A PAILLETTES,Stand J40,"La Cavalière à Paillettes est une collection imaginée pour sublimer l’équipement du cheval et de sa cavalière, en alliant style, originalité et savoir-faire artisanal. Pensée comme une ligne à part entière de La Cartablière, elle reflète notre passion pour la maroquinerie équestre de qualité, faite à la main dans notre atelier du Tarn. Nous sélectionnons des cuirs pailletés, métallisés ou texturés pour créer des pièces à la fois brillantes, fonctionnelles et durables. Chaque accessoire – frontal, bijou de selle, bijou de bridon, licol ou de bonnet – est conçu avec le souci du détail et une volonté de proposer des créations à la fois élégantes, confortables et résistantes.",,,https://lacartabliere.fr,,,
LA CELEBRETTE,Salon MIF Expo Paris 2026 : Stand,"Les premières bougies d'anniversaire sans aucun élément plastique ! Nos Célébrettes sont conçues exclusivement à base de produits naturels : de la cire de colza et d'abeille, une mèche en coton et des colorants naturels. Elles sont fabriquées en France et plus précisément à Paris pour illuminer sainement toutes vos célébrations.",,,https://lacelebrette.fr,,,
La chips 76,Stand E02 - entreprise présente uniquement le dimanche 15 novembre,,,,https://chipsla76.fr,,,
La Chips Française,Stand i81,"Une bonne chips, c’est avant tout une terre noble et entretenue avec amour. D’origine picarde, Etienne et André ont imaginé et conçu une gamme de chips premium, 100% française ! Attachés à leur région natale, ces deux amis d’enfance ont souhaité proposer un produit loin des standards industriels. Sans colorant, sans conservateur, sans additif et grâce à un savoir-faire artisanal, leurs pommes de terre, issues d’une agriculture responsable, sont façonnées afin d’obtenir une chips épaisse et savoureuse, finement assaisonnée à la fleur de sel Des 2 Caps via un processus de fabrication ancestral au chaudron, pour vous offrir une chips authentique. Légèreté et explosion de saveurs raviront ainsi vos palais de fins gastronomes et étofferont vos plateaux apéritifs d’une chips qui vous fera voyager au cœur du terroir des Hauts-de-France. L’essayer, c’est l’adopter !",,,https://lachips.fr,,,
LA CHOUETTE BLANCHE,Stand O10,"Couettes naturelles en duvet de canard ou en duvet d'oie, de la taille 140X200cm à la taille 240X260cm. Oreillers naturels en plumettes d'oies neuves, taille 65X65cm ou 50X70cm Oreillers naturels en duvet de canard, taille 65X65cm ou 50X70cm",,,https://la chouette blanche,,,
LA CORVETTE,Stand i62,"Depuis 1894, La Corvette fabrique à Marseille des savons authentiques et naturels. Savon de Marseille traditionnel : cuit en chaudron, à base d’huiles végétales, sans additif ni parfum. Hypoallergénique, biodégradable et certifié par les labels les plus exigeants (Ecocert, COSMOS NATURAL, EPV). Savons solides de Provence : fabriqués à Marseille, parfumés aux senteurs qui allient douceur, plaisir d’utilisation et savoir-faire traditionnel. Disponibles en différents formats et fragrances, ils complètent notre offre pour l’hygiène quotidienne. La Corvette, c’est l’alliance d’un patrimoine marseillais unique et d’une offre moderne qui répond aux attentes actuelles de naturalité, de qualité et d’écoresponsabilité.",,,https://la-corvette.com,,,
La coulée des Tannins,Stand Village de l'Artisanat - D21.96,,,,,,,
La Danse des Cuirs,Stand Village de l'Artisanat - D21.36,"Artisane maroquinière diplômée, je réalise mes créations uniques en cuir, matériau d’exception qui allie robustesse et esthétique. Commandez le sac, le portefeuille ou l’accessoire de vos rêves sur mesure en choisissant sa couleur parmi les plus belles peaux des tanneries des Pyrénées. Entreprise labellisée zéro déchet, je suis engagée dans une démarche durable tout en privilégiant l’élégance, le style de pièces intemporelles.",,,https://ladansedescuirs.com,,,
La Distillerie du Voyageur,Stand Village de l'Artisanat - D21.205,"La distillerie du voyageur vous prose de découvrir les saveurs normandes et étrangères qu'Audrey a découvert lors de ses voyages revisitées en spiritueux. Chaque année un pays est mis à l'honneur à côté d'une gamme normande. Gamme normande : - Liqueur Café Normand (revisite du Café-Calva) - Liqueur 44 du voyageur (orange, café, calvados) - Liqueur Caramel Normand (une douceur au caramel) Gamme Indienne - Gin Garam Masala (gin aux épices) - Liqueur Chai (le chai latte - thé aux épices - revisité en liqueur) - Liqueur Shikanji (Citron, Gingembre, Cumin, Poivre : La fraîcheur) - Rhum Gulab Jamun (Cardamome et Rose) Gamme Japonaise - Gin Itamae (riz, sésame, gingembre, wasabi) - Liqueur Matcha (une douceur herbacée) - Liqueur Sésame (une douceur au sésame) - Rhum Yuzu (un rhum gourmand aux agrumes japonais) - Sobacha (boisson spiritueuse à base de calvados et sarrasin torréfié) Gamme historique - Calvados arrangé 4 épices (un calvados chaleureux et corsé)",,,https://ladistillerieduvoyageur.com,,,
La Fabrique de Zaza,Stand Village de l'Artisanat - D21.208,,,,https://lafabriquedezaza.fr,,,
LA FABRIQUE DU ROUGIER,Stand Q54,,,,https://fabriquedurougier.fr,,,
LA FENÊTRIÈRE,Stand Pavillon Ile de France,,,,https://la-fenetriere.fr,,,
LA FERME DE BEAUREGARD,Stand i86,"Foie gras de canard entier, confits de canard, rillettes, pâté de canard, plats cuisinés ...",,,https://foie-gras-fermedebeauregard.com,,,
LA FERME DU LÉVÉZOU,Stand N54,"Petite entreprise familiale agricole en transformation canard gras et veau d’Aubrac. Nous fabriquons tous nos produits dans notre laboratoire, sans conservateur, uniquement sel Ile de Ré et poivre noir. Notre FOIE Gras est Médaillé Aveyron depuis 2017, Médaillé au Salon de l’Agriculture à Paris en 2022 et 2025.",,,https://lafermedulevezou.fr,,,
LA FERME ESCAZAOÜS,Stand M84,,,,https://ferme-escazaous.com,,,
LA FERME VACHEMENT FRUITÉE,Stand P59,,,,https://lafermevachementfruitee.com,,,
La Fontaine à Confiture,Stand E02 - entreprise présente uniquement le samedi 14 et le dimanche 15 novembre,,,,https://fontaine-confiture.com,,,
LA FROMAGERIE ÉPICURIENNE - BOULE DE FONDUE,Stand Village de l'Artisanat - D21.185,"La boule de fondue est un produit unique et breveté créée en 2023 réalisée de manière 100% artisanale dans notre laboratoire sur Lyon. Elle comprend les fromages, l’ail confit en différentes cuissons, le vin blanc & un petit truc en plus ! Il vous suffit d’enlever le film de la boule, la concasser dans la caquelon, remuer et c’est tout ! et cela en 2 minutes30 Chaque boule fait 400g et convient pour 2 pers, elle se conserve pendant 25 jours et vous pouvez la congeler sans altérer le goût du produit ( décongélation en 1 h à température ambiante) Au delà du concept de prêt à l’emploi qui dans l’ère du temps, il est reconnu par le métier de la gastronomie comme un produit cuisiné et gustatif Nous aurons à cœur de vous faire goûter notre « pépite » sur notre stand qui je suis sûr , vous séduira !!! Pensez à prendre vos glacières ou sac isothermes pour emporter vos boules !!! Au plaisir de vous rencontrer",,,https://la-fromagerie-epicurienne.fr,,,
La Gentle Factory,Stand G45,"La Gentle Factory confectionne des vêtements à partir de matières recyclées et/ou biologiques. Leurs collections sont intemporelles, sans chichis, conçues pour durer des années.",,,https://la fabrique sas,,,
La Gourmande Foie Gras Jacquin,Stand Village de l'Artisanat - D21.21,,,,https://foiegras-jacquin.com,,,
LA MAISON DE LA NOISETTE,Stand Village de l'Artisanat - D21.136,"La Maison de la Noisette valorise la noisette française à travers une gamme gourmande et artisanale fabriquée en Lot-et-Garonne : noisettes grillées, purées, pralinés, crèmes à tartiner, biscuits, confiseries, huiles et spécialités salées. Chaque produit met en avant le goût authentique du fruit sec, avec des recettes simples, généreuses et ancrées dans le terroir. Notre ambition est de faire découvrir toute la richesse aromatique de la noisette française, encore trop méconnue, et de proposer des produits de caractère, à la fois accessibles, gourmands et profondément liés à leur origine.",,,https://lamaisondelanoisette.com,,,
LA MAISON DE SARAH,Stand Village de l'Artisanat - D21.134,,,,https://epicesetmoi.fr,,,
LA MARINETTE,Stand F51,"La marinette® est le pisse-debout universel et écolo, superpratique, qui permet aux femmes d’uriner sans se dévêtir, debout et très simplement. Lancée au MIF 2024, la marinette® a conquis depuis plus de 70 000 femmes et elle est devenue un véritable PHÉNOMÈNE ! La marinette® permet aux femmes plus d’équité en matière de santé, d’hygiène et de bien-être. La marinette® est design, réutilisable, efficace et sûre dans son étui en coton bio. Elle permet d'uriner sans risque dans la nature ou dans les toilettes malpropres. La marinette® s'adapte à TOUTES les morphologies féminines, depuis les fillettes, jusqu'aux séniores, en passant par les sportives, les femmes qui sortent, les femmes enceintes... Hygiénique, sans perturbateur endocrinien, sans allergènes, elle est 100% recyclable. La marinette® est très facile à utiliser et on s’habitue très vite : pas besoin de se dévêtir, pas de risque de fuite même pour les flux importants, et non, on ne s'en met pas sur les doigts ;). Elle se rince à l'eau et supporte très bien la machine à laver. Multi primée pour son engagement auprès des femmes : - Coq Créa 2025, - 101 Femmes à Matignon 2025 - Trophée Coup de Coeur des Femmes Chefs d'Entreprises de France 2024 - Prix Colette 2026 - Prix du Public du Trophées des Entreprises 2026 - Participation à l’émission de M6 « Qui Veut Etre Mon Associé ? » 2026. Vous hésitez encore ? Venez nous poser vos questions, on est super sympas ;) Rendez-vous sur notre stand pour des démos dans la bonne humeur ! Rendez-vous sur le stand F51 ! Mode d'emploi sur https://www.la-marinette.fr Vive le pipi libre !",,,https://la-marinette.fr,,,
LA MIKULA,Stand D50,,,,https://lamikula.com,,,
La Môme fleur bleue,Stand Village de l'Artisanat - D21.179,,,,https://lamomefleurbleue.my.canva.site,,,
La Nappe Française - La Nappe Nantaise,Stand O08-P07,"Nappe, sur nappe, serviette, serviette d'invité, chemin de table, voilage, rideau,... Avec La Nappe Française tout est possible, tout est réalisable Fabrication de linge de table, toute dimension, toute couleur, toute qualité et sur mesure... en Loire Atlantique 44 100% lin 100% Coton Satin de Coton 100% Polyester 60% Polyester 40% Coton Toile aspect Lin 100 % Coton Bio Collection ""Jean Blanc Rouge"" de chez 1083 Livraison gratuite en France Métropolitaine",,,https://xn--lanappefranaise-omb.fr,,,
LA NATURE DES PETITS,Stand L76,"La nature des petits est une marque de jeux éducatifs, nomades et évolutifs réalisés à la main à Lyon et conçus avec les conseils d'une infirmière puéricultrice afin de proposer des jeux adaptés à chaque étape de développement des enfants. Nous concevons des jeux d'éveil : balle sensorielle, livres d'éveil, coloriages lavables, tabliers de cuisine...",,,https://lanaturedespetits.com,,,
